traceid,activity,timestamp
1504,Q,2021-06-10 10:01:09.109
1504,P,2021-06-10 10:01:12.295
1504,R,2021-06-11 10:00:30.000
1504,S,2021-06-14 09:37:40.000
1504,T,2021-06-15 08:30:40.000
1504,U,2021-06-16 06:03:20.000
1504,END,2021-06-16 06:03:20.000
1505,START,2021-06-04 13:10:40.000
1505,F,2021-06-07 09:19:30.000
1505,G,2021-06-08 09:36:30.000
1505,H,2021-06-09 09:52:00.000
1505,I,2021-06-10 10:01:40.000
1505,M,2021-06-11 10:01:00.000
1505,P,2021-06-11 10:01:07.627
1505,Q,2021-06-11 10:01:08.827
1505,O,2021-06-11 10:01:10.892
1505,N,2021-06-11 10:01:13.098
1505,R,2021-06-14 09:38:20.000
1505,S,2021-06-15 08:31:10.000
1505,T,2021-06-16 06:03:50.000
1505,U,2021-06-16 08:44:10.000
1505,END,2021-06-16 08:44:10.000
1506,START,2021-06-04 13:10:50.000
1506,F,2021-06-07 09:19:50.000
1506,L,2021-06-08 09:37:10.000
1506,M,2021-06-09 09:52:40.000
1506,Q,2021-06-09 09:52:44.768
1506,O,2021-06-09 09:52:48.916
1506,N,2021-06-09 09:52:51.856
1506,P,2021-06-09 09:52:51.885
1506,R,2021-06-10 10:02:20.000
1506,S,2021-06-11 10:01:40.000
1506,T,2021-06-14 09:39:00.000
1506,U,2021-06-15 08:31:40.000
1506,END,2021-06-15 08:31:40.000
1507,START,2021-06-04 13:11:00.000
1507,F,2021-06-07 09:20:00.000
1507,L,2021-06-08 09:37:20.000
1507,M,2021-06-09 09:52:50.000
1507,O,2021-06-09 09:52:53.654
1507,P,2021-06-09 09:52:55.601
1507,Q,2021-06-09 09:52:56.538
1507,N,2021-06-09 09:53:05.031
1507,R,2021-06-10 10:02:40.000
1507,S,2021-06-11 10:01:50.000
1507,T,2021-06-14 09:39:10.000
1507,U,2021-06-15 08:31:50.000
1507,END,2021-06-15 08:31:50.000
1508,START,2021-06-04 13:11:10.000
1508,F,2021-06-07 09:20:30.000
1508,G,2021-06-08 09:37:50.000
1508,H,2021-06-09 09:53:20.000
1508,I,2021-06-10 10:03:00.000
1508,M,2021-06-11 10:02:10.000
1508,O,2021-06-11 10:02:14.194
1508,P,2021-06-11 10:02:15.135
1508,N,2021-06-11 10:02:18.884
1508,Q,2021-06-11 10:02:19.775
1508,R,2021-06-14 09:39:30.000
1508,S,2021-06-15 08:32:10.000
1508,T,2021-06-16 06:04:30.000
1508,U,2021-06-16 08:44:30.000
1508,END,2021-06-16 08:44:30.000
1509,START,2021-06-04 13:11:20.000
1509,F,2021-06-07 09:20:50.000
1509,L,2021-06-08 09:38:00.000
1509,M,2021-06-09 09:53:30.000
1509,O,2021-06-09 09:53:32.235
1509,P,2021-06-09 09:53:37.706
1509,Q,2021-06-09 09:53:41.062
1509,N,2021-06-09 09:53:41.272
1509,R,2021-06-10 10:03:20.000
1509,S,2021-06-11 10:02:30.000
1509,T,2021-06-14 09:39:40.000
1509,U,2021-06-15 08:32:20.000
1509,END,2021-06-15 08:32:20.000
1510,START,2021-06-04 13:11:30.000
1510,F,2021-06-07 09:21:10.000
1510,G,2021-06-08 09:38:30.000
1510,H,2021-06-09 09:54:00.000
1510,I,2021-06-10 10:03:40.000
1510,M,2021-06-11 10:02:50.000
1510,N,2021-06-11 10:02:59.737
1510,Q,2021-06-11 10:03:02.077
1510,P,2021-06-11 10:03:03.809
1510,O,2021-06-11 10:03:05.029
1510,R,2021-06-14 09:40:10.000
1510,S,2021-06-15 08:32:40.000
1510,T,2021-06-16 06:04:50.000
1510,U,2021-06-16 08:44:40.000
1510,END,2021-06-16 08:44:40.000
1511,START,2021-06-04 13:11:40.000
1511,F,2021-06-07 09:21:20.000
1511,J,2021-06-08 09:38:40.000
1511,K,2021-06-09 09:54:10.000
1511,M,2021-06-10 10:03:50.000
1511,O,2021-06-10 10:03:58.910
1511,P,2021-06-10 10:04:00.404
1511,Q,2021-06-10 10:04:02.371
1511,N,2021-06-10 10:04:03.427
1511,R,2021-06-11 10:03:00.000
1511,S,2021-06-14 09:40:00.000
1511,T,2021-06-15 08:32:30.000
1511,U,2021-06-16 06:04:40.000
1511,END,2021-06-16 06:04:40.000
1512,START,2021-06-04 13:11:50.000
1512,F,2021-06-07 09:21:50.000
1512,L,2021-06-08 09:39:10.000
1512,M,2021-06-09 09:54:40.000
1512,Q,2021-06-09 09:54:51.311
1512,P,2021-06-09 09:54:51.901
1512,N,2021-06-09 09:54:53.052
1512,O,2021-06-09 09:54:54.044
1512,R,2021-06-10 10:04:30.000
1512,S,2021-06-11 10:03:30.000
1512,T,2021-06-14 09:40:30.000
1512,U,2021-06-15 08:32:50.000
1512,END,2021-06-15 08:32:50.000
1513,START,2021-06-04 13:12:00.000
1513,F,2021-06-07 09:22:10.000
1513,G,2021-06-08 09:39:20.000
1513,H,2021-06-09 09:54:50.000
1513,I,2021-06-10 10:04:20.000
1513,M,2021-06-11 10:03:20.000
1513,Q,2021-06-11 10:03:22.298
1513,O,2021-06-11 10:03:26.129
1513,P,2021-06-11 10:03:33.732
1513,N,2021-06-11 10:03:33.820
1513,R,2021-06-14 09:40:40.000
1513,S,2021-06-15 08:33:00.000
1513,T,2021-06-16 06:05:00.000
1513,U,2021-06-16 08:44:50.000
1513,END,2021-06-16 08:44:50.000
1514,START,2021-06-04 13:12:10.000
1514,F,2021-06-07 09:22:30.000
1514,L,2021-06-08 09:39:50.000
1514,M,2021-06-09 09:55:10.000
1514,O,2021-06-09 09:55:19.241
1514,P,2021-06-09 09:55:20.380
1514,Q,2021-06-09 09:55:20.754
1514,N,2021-06-09 09:55:21.044
1514,R,2021-06-10 10:05:00.000
1514,S,2021-06-11 10:04:00.000
1514,T,2021-06-14 09:41:00.000
1514,U,2021-06-15 08:33:10.000
1514,END,2021-06-15 08:33:10.000
1515,START,2021-06-04 13:12:20.000
1515,F,2021-06-07 09:22:40.000
1515,G,2021-06-08 09:40:00.000
1515,H,2021-06-09 09:55:30.000
1515,I,2021-06-10 10:05:10.000
1515,M,2021-06-11 10:04:10.000
1515,P,2021-06-11 10:04:20.963
1515,N,2021-06-11 10:04:21.659
1515,O,2021-06-11 10:04:25.144
1515,Q,2021-06-11 10:04:25.682
1515,R,2021-06-14 09:41:20.000
1515,S,2021-06-15 08:33:30.000
1515,T,2021-06-16 06:05:10.000
1515,U,2021-06-16 08:45:00.000
1515,END,2021-06-16 08:45:00.000
1516,START,2021-06-04 13:12:30.000
1516,F,2021-06-07 09:23:10.000
1516,J,2021-06-08 09:40:30.000
1516,K,2021-06-09 09:56:00.000
1516,M,2021-06-10 10:05:40.000
1516,Q,2021-06-10 10:05:40.056
1516,O,2021-06-10 10:05:46.711
1516,N,2021-06-10 10:05:49.235
1516,P,2021-06-10 10:05:52.107
1516,R,2021-06-11 10:04:40.000
1516,S,2021-06-14 09:41:30.000
1516,T,2021-06-15 08:33:40.000
1516,U,2021-06-16 06:05:20.000
1516,END,2021-06-16 06:05:20.000
1517,START,2021-06-04 13:12:40.000
1517,F,2021-06-07 09:23:30.000
1517,G,2021-06-08 09:40:40.000
1517,H,2021-06-09 09:56:10.000
1517,I,2021-06-10 10:05:50.000
1517,M,2021-06-11 10:04:30.000
1517,Q,2021-06-11 10:04:36.852
1517,O,2021-06-11 10:04:37.311
1517,N,2021-06-11 10:04:40.289
1517,P,2021-06-11 10:04:40.341
1517,R,2021-06-14 09:41:40.000
1517,S,2021-06-15 08:33:50.000
1517,T,2021-06-16 06:05:30.000
1517,U,2021-06-16 08:45:10.000
1517,END,2021-06-16 08:45:10.000
1518,START,2021-06-04 13:12:50.000
1518,F,2021-06-07 09:23:50.000
1518,J,2021-06-08 09:41:10.000
1518,K,2021-06-09 09:56:30.000
1518,M,2021-06-10 10:06:10.000
1518,N,2021-06-10 10:06:16.276
1518,O,2021-06-10 10:06:17.523
1518,P,2021-06-10 10:06:25.525
1518,Q,2021-06-10 10:06:25.769
1518,R,2021-06-11 10:05:10.000
1518,S,2021-06-14 09:42:00.000
1518,T,2021-06-15 08:34:10.000
1518,U,2021-06-16 06:05:50.000
1518,END,2021-06-16 06:05:50.000
1519,START,2021-06-04 13:13:00.000
1519,F,2021-06-07 09:24:10.000
1519,G,2021-06-08 09:41:20.000
1519,M,2021-06-09 09:56:50.000
1519,N,2021-06-09 09:56:50.333
1519,O,2021-06-09 09:56:53.954
1519,Q,2021-06-09 09:56:55.773
1519,P,2021-06-09 09:57:03.337
1519,R,2021-06-10 10:06:40.000
1519,S,2021-06-11 10:05:30.000
1519,T,2021-06-14 09:42:10.000
1519,U,2021-06-15 08:34:20.000
1519,END,2021-06-15 08:34:20.000
1520,START,2021-06-04 13:13:10.000
1520,F,2021-06-07 09:24:30.000
1520,J,2021-06-08 09:41:50.000
1520,K,2021-06-09 09:57:20.000
1520,M,2021-06-10 10:06:50.000
1520,Q,2021-06-10 10:06:55.406
1520,N,2021-06-10 10:06:57.494
1520,O,2021-06-10 10:07:00.622
1520,P,2021-06-10 10:07:00.638
1520,R,2021-06-11 10:05:50.000
1520,S,2021-06-14 09:42:30.000
1520,T,2021-06-15 08:34:40.000
1520,U,2021-06-16 06:06:00.000
1520,END,2021-06-16 06:06:00.000
1521,START,2021-06-04 13:13:20.000
1521,F,2021-06-07 09:24:50.000
1521,J,2021-06-08 09:42:10.000
1521,K,2021-06-09 09:57:30.000
1521,M,2021-06-10 10:07:10.000
1521,Q,2021-06-10 10:07:16.926
1521,O,2021-06-10 10:07:21.019
1521,P,2021-06-10 10:07:24.980
1521,N,2021-06-10 10:07:25.157
1521,R,2021-06-11 10:06:10.000
1521,S,2021-06-14 09:42:50.000
1521,T,2021-06-15 08:34:50.000
1521,U,2021-06-16 06:06:10.000
1521,END,2021-06-16 06:06:10.000
1522,START,2021-06-04 13:13:30.000
1522,F,2021-06-07 09:25:10.000
1522,L,2021-06-08 09:42:30.000
1522,M,2021-06-09 09:57:50.000
1522,O,2021-06-09 09:57:56.025
1522,P,2021-06-09 09:57:58.682
1522,Q,2021-06-09 09:57:58.735
1522,N,2021-06-09 09:58:05.238
1522,R,2021-06-10 10:07:40.000
1522,S,2021-06-11 10:06:30.000
1522,T,2021-06-14 09:43:10.000
1522,U,2021-06-15 08:35:00.000
1522,END,2021-06-15 08:35:00.000
1523,START,2021-06-04 13:13:40.000
1523,F,2021-06-07 09:25:30.000
1523,G,2021-06-08 09:42:50.000
1523,M,2021-06-09 09:58:10.000
1523,N,2021-06-09 09:58:16.031
1523,P,2021-06-09 09:58:17.716
1523,O,2021-06-09 09:58:24.609
1523,Q,2021-06-09 09:58:30.340
1523,R,2021-06-10 10:08:10.000
1523,S,2021-06-11 10:07:00.000
1523,T,2021-06-14 09:43:30.000
1523,U,2021-06-15 08:35:10.000
1523,END,2021-06-15 08:35:10.000
1524,START,2021-06-04 13:13:50.000
1524,F,2021-06-07 09:25:50.000
1524,G,2021-06-08 09:43:10.000
1524,H,2021-06-09 09:58:30.000
1524,I,2021-06-10 10:08:00.000
1524,M,2021-06-11 10:06:50.000
1524,O,2021-06-11 10:06:58.129
1524,Q,2021-06-11 10:06:58.682
1524,N,2021-06-11 10:07:00.242
1524,P,2021-06-11 10:07:02.376
1524,R,2021-06-14 09:43:40.000
1524,S,2021-06-15 08:35:20.000
1524,T,2021-06-16 06:06:20.000
1524,S,2021-06-16 08:45:20.000
1524,T,2021-06-16 09:43:00.000
1524,U,2021-06-16 09:51:30.000
1524,END,2021-06-16 09:51:30.000
1525,START,2021-06-04 13:14:00.000
1525,F,2021-06-07 09:26:10.000
1525,G,2021-06-08 09:43:30.000
1525,M,2021-06-09 09:59:00.000
1525,P,2021-06-09 09:59:06.198
1525,N,2021-06-09 09:59:08.620
1525,O,2021-06-09 09:59:09.801
1525,Q,2021-06-09 09:59:10.948
1525,R,2021-06-10 10:08:50.000
1525,S,2021-06-11 10:07:30.000
1525,T,2021-06-14 09:44:10.000
1525,U,2021-06-15 08:35:40.000
1525,END,2021-06-15 08:35:40.000
1526,START,2021-06-04 13:14:10.000
1526,F,2021-06-07 09:26:30.000
1526,J,2021-06-08 09:43:50.000
1526,K,2021-06-09 09:59:10.000
1526,M,2021-06-10 10:08:40.000
1526,P,2021-06-10 10:08:47.170
1526,N,2021-06-10 10:08:49.309
1526,Q,2021-06-10 10:08:49.721
1526,O,2021-06-10 10:08:52.164
1526,R,2021-06-11 10:07:40.000
1526,S,2021-06-14 09:44:20.000
1526,T,2021-06-15 08:35:50.000
1526,U,2021-06-16 06:06:30.000
1526,END,2021-06-16 06:06:30.000
1527,START,2021-06-04 13:14:20.000
1527,F,2021-06-07 09:26:50.000
1527,G,2021-06-08 09:44:00.000
1527,M,2021-06-09 09:59:30.000
1527,Q,2021-06-09 09:59:34.742
1527,N,2021-06-09 09:59:34.807
1527,P,2021-06-09 09:59:37.625
1527,O,2021-06-09 09:59:40.824
1527,R,2021-06-10 10:09:20.000
1527,S,2021-06-11 10:08:10.000
1527,T,2021-06-14 09:44:50.000
1527,U,2021-06-15 08:36:10.000
1527,END,2021-06-15 08:36:10.000
1528,START,2021-06-04 13:14:30.000
1528,F,2021-06-07 09:27:10.000
1528,J,2021-06-08 09:44:30.000
1528,K,2021-06-09 10:00:00.000
1528,M,2021-06-10 10:09:30.000
1528,N,2021-06-10 10:09:38.156
1528,O,2021-06-10 10:09:39.137
1528,P,2021-06-10 10:09:41.887
1528,Q,2021-06-10 10:09:46.860
1528,R,2021-06-11 10:08:30.000
1528,S,2021-06-14 09:45:10.000
1528,T,2021-06-15 08:36:30.000
1528,U,2021-06-16 06:06:40.000
1528,END,2021-06-16 06:06:40.000
1529,START,2021-06-04 13:14:40.000
1529,F,2021-06-07 09:27:30.000
1529,J,2021-06-08 09:44:40.000
1529,K,2021-06-09 10:00:10.000
1529,M,2021-06-10 10:09:50.000
1529,Q,2021-06-10 10:09:51.796
1529,P,2021-06-10 10:09:57.913
1529,O,2021-06-10 10:09:59.619
1529,N,2021-06-10 10:10:02.549
1529,R,2021-06-11 10:08:50.000
1529,S,2021-06-14 09:45:20.000
1529,T,2021-06-15 08:36:40.000
1529,U,2021-06-16 06:06:50.000
1529,END,2021-06-16 06:06:50.000
1530,START,2021-06-04 13:14:50.000
1530,F,2021-06-07 09:27:50.000
1530,L,2021-06-08 09:45:10.000
1530,M,2021-06-09 10:00:40.000
1530,O,2021-06-09 10:00:52.670
1530,N,2021-06-09 10:00:58.354
1530,Q,2021-06-09 10:00:58.362
1530,P,2021-06-09 10:01:01.200
1530,R,2021-06-10 10:10:20.000
1530,S,2021-06-11 10:09:10.000
1530,T,2021-06-14 09:45:40.000
1530,U,2021-06-15 08:37:00.000
1530,END,2021-06-15 08:37:00.000
1531,START,2021-06-04 13:15:00.000
1531,F,2021-06-07 09:28:10.000
1531,L,2021-06-08 09:45:20.000
1531,M,2021-06-09 10:00:50.000
1531,O,2021-06-09 10:01:04.588
1531,N,2021-06-09 10:01:05.717
1531,P,2021-06-09 10:01:07.215
1531,Q,2021-06-09 10:01:14.931
1531,R,2021-06-10 10:10:40.000
1531,S,2021-06-11 10:09:30.000
1531,T,2021-06-14 09:46:00.000
1531,U,2021-06-15 08:37:10.000
1531,END,2021-06-15 08:37:10.000
1532,START,2021-06-04 13:15:10.000
1532,F,2021-06-07 09:28:30.000
1532,L,2021-06-08 09:45:40.000
1532,M,2021-06-09 10:01:00.000
1532,P,2021-06-09 10:01:12.932
1532,O,2021-06-09 10:01:13.572
1532,N,2021-06-09 10:01:17.234
1532,Q,2021-06-09 10:01:26.526
1532,R,2021-06-10 10:11:00.000
1532,S,2021-06-11 10:09:50.000
1532,T,2021-06-14 09:46:10.000
1532,U,2021-06-15 08:37:20.000
1532,END,2021-06-15 08:37:20.000
1533,START,2021-06-04 13:15:20.000
1533,F,2021-06-07 09:28:50.000
1533,L,2021-06-08 09:46:00.000
1533,M,2021-06-09 10:01:30.000
1533,N,2021-06-09 10:01:34.681
1533,O,2021-06-09 10:01:41.360
1533,P,2021-06-09 10:01:41.844
1533,Q,2021-06-09 10:01:44.884
1533,R,2021-06-10 10:11:10.000
1533,S,2021-06-11 10:10:00.000
1533,T,2021-06-14 09:46:20.000
1533,U,2021-06-15 08:37:30.000
1533,END,2021-06-15 08:37:30.000
1534,START,2021-06-04 13:15:30.000
1534,F,2021-06-07 09:29:10.000
1534,G,2021-06-08 09:46:20.000
1534,M,2021-06-09 10:01:40.000
1534,P,2021-06-09 10:01:49.024
1534,O,2021-06-09 10:01:49.934
1534,N,2021-06-09 10:01:50.106
1534,Q,2021-06-09 10:01:51.882
1534,R,2021-06-10 10:11:30.000
1534,S,2021-06-11 10:10:20.000
1534,T,2021-06-14 09:46:40.000
1534,U,2021-06-15 08:37:40.000
1534,END,2021-06-15 08:37:40.000
1535,START,2021-06-04 13:15:40.000
1535,F,2021-06-07 09:29:20.000
1535,J,2021-06-08 09:46:30.000
1535,K,2021-06-09 10:02:00.000
1535,M,2021-06-10 10:11:40.000
1535,Q,2021-06-10 10:11:46.363
1535,N,2021-06-10 10:11:46.962
1535,O,2021-06-10 10:11:51.124
1535,P,2021-06-10 10:11:51.267
1535,R,2021-06-11 10:10:30.000
1535,S,2021-06-14 09:46:50.000
1535,T,2021-06-15 08:37:50.000
1535,U,2021-06-16 06:07:00.000
1535,END,2021-06-16 06:07:00.000
1536,START,2021-06-04 13:15:50.000
1536,F,2021-06-07 09:29:50.000
1536,L,2021-06-08 09:47:00.000
1536,M,2021-06-09 10:02:30.000
1536,N,2021-06-09 10:02:36.488
1536,P,2021-06-09 10:02:38.292
1536,O,2021-06-09 10:02:39.633
1536,Q,2021-06-09 10:02:46.647
1536,R,2021-06-10 10:12:20.000
1536,S,2021-06-11 10:10:50.000
1536,T,2021-06-14 09:47:10.000
1536,U,2021-06-15 08:38:00.000
1536,END,2021-06-15 08:38:00.000
1537,START,2021-06-04 13:16:00.000
1537,F,2021-06-07 09:30:10.000
1537,J,2021-06-08 09:47:10.000
1537,K,2021-06-09 10:02:40.000
1537,M,2021-06-10 10:12:10.000
1537,Q,2021-06-10 10:12:21.841
1537,O,2021-06-10 10:12:24.421
1537,P,2021-06-10 10:12:25.010
1537,N,2021-06-10 10:12:26.470
1537,R,2021-06-11 10:11:00.000
1537,S,2021-06-14 09:47:20.000
1537,T,2021-06-15 08:38:10.000
1537,U,2021-06-16 06:07:10.000
1537,END,2021-06-16 06:07:10.000
1538,START,2021-06-04 13:16:10.000
1538,F,2021-06-07 09:30:30.000
1538,J,2021-06-08 09:47:40.000
1538,K,2021-06-09 10:03:00.000
1538,M,2021-06-10 10:12:40.000
1538,P,2021-06-10 10:12:46.635
1538,N,2021-06-10 10:12:51.298
1538,O,2021-06-10 10:12:51.989
1538,Q,2021-06-10 10:12:55.036
1538,R,2021-06-11 10:11:30.000
1538,S,2021-06-14 09:47:40.000
1538,T,2021-06-15 08:38:20.000
1538,U,2021-06-16 06:07:20.000
1538,END,2021-06-16 06:07:20.000
1539,START,2021-06-04 13:16:20.000
1539,F,2021-06-07 09:30:50.000
1539,J,2021-06-08 09:48:00.000
1539,K,2021-06-09 10:03:20.000
1539,M,2021-06-10 10:13:00.000
1539,P,2021-06-10 10:13:01.313
1539,O,2021-06-10 10:13:12.139
1539,N,2021-06-10 10:13:13.754
1539,Q,2021-06-10 10:13:15.256
1539,R,2021-06-11 10:11:50.000
1539,S,2021-06-14 09:48:00.000
1539,T,2021-06-15 08:38:30.000
1539,U,2021-06-16 06:07:30.000
1539,END,2021-06-16 06:07:30.000
1540,START,2021-06-04 13:16:30.000
1540,F,2021-06-07 09:31:10.000
1540,G,2021-06-08 09:48:20.000
1540,M,2021-06-09 10:03:40.000
1540,Q,2021-06-09 10:03:48.590
1540,N,2021-06-09 10:03:48.984
1540,P,2021-06-09 10:03:50.215
1540,O,2021-06-09 10:03:53.102
1540,R,2021-06-10 10:13:30.000
1540,S,2021-06-11 10:12:10.000
1540,T,2021-06-14 09:48:20.000
1540,U,2021-06-15 08:38:40.000
1540,END,2021-06-15 08:38:40.000
1541,START,2021-06-04 13:16:40.000
1541,F,2021-06-07 09:31:30.000
1541,L,2021-06-08 09:48:40.000
1541,M,2021-06-09 10:04:00.000
1541,O,2021-06-09 10:04:07.902
1541,N,2021-06-09 10:04:12.089
1541,P,2021-06-09 10:04:12.931
1541,Q,2021-06-09 10:04:16.609
1541,R,2021-06-10 10:13:50.000
1541,S,2021-06-11 10:12:30.000
1541,T,2021-06-14 09:48:40.000
1541,U,2021-06-15 08:38:50.000
1541,END,2021-06-15 08:38:50.000
1542,START,2021-06-04 13:16:50.000
1542,F,2021-06-07 09:31:50.000
1542,J,2021-06-08 09:49:00.000
1542,K,2021-06-09 10:04:20.000
1542,M,2021-06-10 10:14:00.000
1542,N,2021-06-10 10:14:01.950
1542,Q,2021-06-10 10:14:02.708
1542,P,2021-06-10 10:14:08.641
1542,O,2021-06-10 10:14:10.344
1542,R,2021-06-11 10:12:50.000
1542,S,2021-06-14 09:49:00.000
1542,T,2021-06-15 08:39:00.000
1542,U,2021-06-16 06:07:40.000
1542,END,2021-06-16 06:07:40.000
1543,START,2021-06-04 13:17:00.000
1543,F,2021-06-07 09:32:10.000
1543,J,2021-06-08 09:49:20.000
1543,K,2021-06-09 10:04:40.000
1543,M,2021-06-10 10:14:20.000
1543,O,2021-06-10 10:14:30.320
1543,Q,2021-06-10 10:14:31.878
1543,N,2021-06-10 10:14:32.174
1543,P,2021-06-10 10:14:34.476
1543,R,2021-06-11 10:13:00.000
1543,S,2021-06-14 09:49:10.000
1543,T,2021-06-15 08:39:10.000
1543,U,2021-06-16 06:07:50.000
1543,END,2021-06-16 06:07:50.000
1544,START,2021-06-04 13:17:10.000
1544,F,2021-06-07 09:32:30.000
1544,G,2021-06-08 09:49:40.000
1544,M,2021-06-09 10:05:00.000
1544,O,2021-06-09 10:05:05.988
1544,Q,2021-06-09 10:05:08.090
1544,N,2021-06-09 10:05:13.227
1544,P,2021-06-09 10:05:16.745
1544,R,2021-06-10 10:14:40.000
1544,S,2021-06-11 10:13:10.000
1544,T,2021-06-14 09:49:20.000
1544,U,2021-06-15 08:39:20.000
1544,END,2021-06-15 08:39:20.000
1545,START,2021-06-04 13:17:20.000
1545,F,2021-06-07 09:32:50.000
1545,L,2021-06-08 09:50:00.000
1545,M,2021-06-09 10:05:20.000
1545,N,2021-06-09 10:05:30.443
1545,P,2021-06-09 10:05:31.178
1545,Q,2021-06-09 10:05:32.798
1545,O,2021-06-09 10:05:34.324
1545,R,2021-06-10 10:15:00.000
1545,S,2021-06-11 10:13:40.000
1545,T,2021-06-14 09:49:50.000
1545,U,2021-06-15 08:39:50.000
1545,END,2021-06-15 08:39:50.000
1546,START,2021-06-04 13:17:30.000
1546,F,2021-06-07 09:33:10.000
1546,G,2021-06-08 09:50:20.000
1546,M,2021-06-09 10:05:30.000
1546,P,2021-06-09 10:05:35.304
1546,Q,2021-06-09 10:05:41.669
1546,N,2021-06-09 10:05:46.853
1546,O,2021-06-09 10:05:47.129
1546,R,2021-06-10 10:15:20.000
1546,S,2021-06-11 10:14:00.000
1546,T,2021-06-14 09:50:10.000
1546,U,2021-06-15 08:40:00.000
1546,END,2021-06-15 08:40:00.000
1547,START,2021-06-04 13:17:40.000
1547,F,2021-06-07 09:33:20.000
1547,L,2021-06-08 09:50:30.000
1547,M,2021-06-09 10:05:50.000
1547,N,2021-06-09 10:05:58.929
1547,P,2021-06-09 10:06:02.247
1547,Q,2021-06-09 10:06:02.613
1547,O,2021-06-09 10:06:03.388
1547,R,2021-06-10 10:15:30.000
1547,S,2021-06-11 10:14:10.000
1547,T,2021-06-14 09:50:20.000
1547,U,2021-06-15 08:40:10.000
1547,END,2021-06-15 08:40:10.000
1548,START,2021-06-04 13:17:50.000
1548,F,2021-06-07 09:33:50.000
1548,G,2021-06-08 09:51:00.000
1548,H,2021-06-09 10:06:20.000
1548,I,2021-06-10 10:15:50.000
1548,M,2021-06-11 10:14:20.000
1548,Q,2021-06-11 10:14:23.687
1548,P,2021-06-11 10:14:30.386
1548,O,2021-06-11 10:14:31.934
1548,N,2021-06-11 10:14:31.984
1548,R,2021-06-14 09:50:40.000
1548,S,2021-06-15 08:40:30.000
1548,T,2021-06-16 06:08:10.000
1548,U,2021-06-16 08:45:30.000
1548,END,2021-06-16 08:45:30.000
1549,START,2021-06-04 13:18:00.000
1549,F,2021-06-07 09:34:10.000
1549,J,2021-06-08 09:51:20.000
1549,K,2021-06-09 10:06:30.000
1549,M,2021-06-10 10:16:10.000
1549,Q,2021-06-10 10:16:17.492
1549,O,2021-06-10 10:16:21.165
1549,P,2021-06-10 10:16:25.422
1549,N,2021-06-10 10:16:25.886
1549,R,2021-06-11 10:14:50.000
1549,S,2021-06-14 09:51:00.000
1549,T,2021-06-15 08:40:40.000
1549,U,2021-06-16 06:08:20.000
1549,END,2021-06-16 06:08:20.000
1550,START,2021-06-04 13:18:10.000
1550,F,2021-06-07 09:34:30.000
1550,G,2021-06-08 09:51:40.000
1550,M,2021-06-09 10:07:00.000
1550,P,2021-06-09 10:07:09.630
1550,O,2021-06-09 10:07:11.088
1550,N,2021-06-09 10:07:12.877
1550,Q,2021-06-09 10:07:15.445
1550,R,2021-06-10 10:16:50.000
1550,S,2021-06-11 10:15:10.000
1550,T,2021-06-14 09:51:20.000
1550,U,2021-06-15 08:41:00.000
1550,END,2021-06-15 08:41:00.000
1551,START,2021-06-04 13:18:20.000
1551,F,2021-06-07 09:34:40.000
1551,J,2021-06-08 09:51:50.000
1551,K,2021-06-09 10:07:10.000
1551,M,2021-06-10 10:16:40.000
1551,P,2021-06-10 10:16:48.075
1551,Q,2021-06-10 10:16:50.163
1551,O,2021-06-10 10:16:51.636
1551,N,2021-06-10 10:16:53.966
1551,R,2021-06-11 10:15:20.000
1551,S,2021-06-14 09:51:30.000
1551,T,2021-06-15 08:41:10.000
1551,U,2021-06-16 06:08:30.000
1551,END,2021-06-16 06:08:30.000
1552,START,2021-06-04 13:18:30.000
1552,F,2021-06-07 09:35:10.000
1552,J,2021-06-08 09:52:20.000
1552,K,2021-06-09 10:07:40.000
1552,M,2021-06-10 10:17:20.000
1552,O,2021-06-10 10:17:27.524
1552,N,2021-06-10 10:17:31.629
1552,P,2021-06-10 10:17:34.240
1552,Q,2021-06-10 10:17:35.002
1552,R,2021-06-11 10:15:50.000
1552,S,2021-06-14 09:51:50.000
1552,T,2021-06-15 08:41:20.000
1552,U,2021-06-16 06:08:40.000
1552,END,2021-06-16 06:08:40.000
1553,START,2021-06-04 13:18:40.000
1553,F,2021-06-07 09:35:30.000
1553,L,2021-06-08 09:52:30.000
1553,M,2021-06-09 10:07:50.000
1553,Q,2021-06-09 10:07:53.645
1553,O,2021-06-09 10:08:00.300
1553,N,2021-06-09 10:08:00.743
1553,P,2021-06-09 10:08:03.691
1553,R,2021-06-10 10:17:40.000
1553,S,2021-06-11 10:16:00.000
1553,T,2021-06-14 09:52:00.000
1553,U,2021-06-15 08:41:30.000
1553,END,2021-06-15 08:41:30.000
1554,START,2021-06-04 13:18:50.000
1554,F,2021-06-07 09:35:50.000
1554,J,2021-06-08 09:53:00.000
1554,K,2021-06-09 10:08:10.000
1554,M,2021-06-10 10:17:50.000
1554,P,2021-06-10 10:17:58.622
1554,Q,2021-06-10 10:17:59.012
1554,O,2021-06-10 10:17:59.839
1554,N,2021-06-10 10:18:01.441
1554,R,2021-06-11 10:16:20.000
1554,S,2021-06-14 09:52:20.000
1554,T,2021-06-15 08:41:40.000
1554,U,2021-06-16 06:08:50.000
1554,END,2021-06-16 06:08:50.000
1555,START,2021-06-04 13:19:00.000
1555,F,2021-06-07 09:36:10.000
1555,J,2021-06-08 09:53:10.000
